date,time,latitude,longitude,depth,mag,type,landmark,region
2019-03-26,06:17:18.440000,18.0245,-67.0735,11,1.21,earthquake,Palmarejo,Puerto Rico
2019-03-26,06:16:07.910000,33.688,-116.7318333,16.58,0.85,earthquake,Idyllwild,CA
2019-03-26,06:00:41.750000,38.8366661,-122.7838364,1.81,0.48,earthquake,Cobb,CA
2019-03-26,05:36:53.172000,61.447,-149.9971,17.7,2.8,earthquake,Big Lake,Alaska
2019-03-26,05:35:39.810000,37.5918333,-121.9863333,7.31,1.99,earthquake,Union City,CA
2019-03-26,05:09:20.290000,34.3295,-118.4525,6.42,1.35,earthquake,Pacoima,CA
2019-03-26,04:47:44.500000,18.048,-67.0041,16,2.05,earthquake,San German,Puerto Rico
2019-03-26,04:32:30.720000,35.9293333,-79.8751667,4.39,2.57,earthquake,Archdale,North Carolina
2019-03-26,03:49:18.950000,33.4896667,-116.821,2.08,0.63,earthquake,Aguanga,CA
2019-03-26,03:31:45.240000,33.8548333,-117.7243333,9.53,0.86,earthquake,Yorba Linda,CA
2019-03-26,03:29:02.040000,33.237,-116.7711667,12.09,0.87,earthquake,Lake Henshaw,CA
2019-03-26,03:13:53.685000,61.486,-149.8781,46,1.3,earthquake,Big Lake,Alaska
2019-03-26,03:09:50.170000,33.4945,-116.788,3.51,0.69,earthquake,Aguanga,CA
2019-03-26,03:08:24.560000,38.774,-122.7053333,3.17,0.5,earthquake,Anderson Springs,CA
2019-03-26,03:04:45.680000,37.6421667,-118.9763333,3.18,1.5,earthquake,Mammoth Lakes,CA
2019-03-26,02:35:24.660000,37.607,-118.8903333,1.2,0.39,earthquake,Mammoth Lakes,CA
2019-03-26,02:25:20.900000,38.8106651,-122.8241653,1.65,0.69,earthquake,The Geysers,CA
2019-03-26,02:23:51.770000,38.832,-122.8081667,1.88,1.22,earthquake,Cobb,CA
2019-03-26,02:16:17.820000,38.8103333,-122.7900009,1.53,0.54,earthquake,The Geysers,CA
2019-03-26,02:05:24.740000,33.5278333,-116.7193333,3.21,0.61,earthquake,Anza,CA
2019-03-26,02:03:16.830000,38.8308333,-122.8073333,2.11,1.5,earthquake,Cobb,CA
2019-03-26,01:51:09.270000,36.9775,-121.637,5.79,1.23,earthquake,Gilroy,CA
2019-03-26,01:08:03.220000,36.8448333,-121.5851667,5.76,0.44,earthquake,San Juan Bautista,CA
2019-03-26,01:01:11.550000,38.8198333,-122.8266667,2.24,0.16,earthquake,The Geysers,CA
2019-03-26,00:30:42.780000,38.8074989,-122.8351669,1.95,0.56,earthquake,The Geysers,CA
2019-03-26,00:20:25.860000,18.07,-66.9793,8,1.72,earthquake,Sabana Grande,Puerto Rico
2019-03-26,00:09:28.510000,38.8061676,-122.8134995,1.03,0.88,earthquake,The Geysers,CA
2019-03-25,23:49:28.050000,38.8166667,-122.8248333,2.47,0.59,earthquake,The Geysers,CA
2019-03-25,23:48:26.395000,64.9214,-147.753,0,1.4,earthquake,College,Alaska
2019-03-25,23:38:20.800000,33.7171667,-116.8255,16.47,1,earthquake,Valle Vista,CA
2019-03-25,23:32:44.570000,35.0331667,-117.6873333,-0.82,1.56,quarry blast,Boron,CA
2019-03-25,23:24:18.550000,18.085,-66.1435,9,2.41,earthquake,Cayey,Puerto Rico
2019-03-25,23:09:20.216000,39.561,-120.0284,8.8,1.4,earthquake,Verdi,Nevada
2019-03-25,23:00:57.444000,61.4966,-149.9305,39.1,1.5,earthquake,Big Lake,Alaska
2019-03-25,22:48:38.156000,61.4553,-149.9624,20.2,2.3,earthquake,Big Lake,Alaska
2019-03-25,22:37:38.244000,61.4914,-149.9292,36,1.6,earthquake,Big Lake,Alaska
2019-03-25,22:01:03.536000,61.5046,-149.9113,33.4,1.5,earthquake,Big Lake,Alaska
2019-03-25,21:31:12.040000,36.978,-121.637,5.39,1.91,earthquake,Gilroy,CA
2019-03-25,21:20:47.690000,38.8275,-122.7571667,0,0.93,earthquake,Cobb,CA
2019-03-25,21:18:27.420000,38.8196678,-122.7955017,3.06,0.85,earthquake,The Geysers,CA
2019-03-25,21:12:38.870000,49.3686666666667,-120.509,-0.23,2.26,explosion,Princeton,Canada
2019-03-25,21:11:38.030000,37.636,-119.0498333,0.01,0.39,earthquake,Mammoth Lakes,CA
2019-03-25,21:04:11.600000,32.8021667,-115.4533333,10.63,1.64,earthquake,Holtville,CA
2019-03-25,20:54:25.700000,38.8205,-122.7936667,3.49,2.27,earthquake,The Geysers,CA
2019-03-25,20:48:25.950000,36.9615,-121.6033333,5.02,0.78,earthquake,Gilroy,CA
2019-03-25,20:40:23.220000,38.8346672,-122.7819977,1.77,0.9,earthquake,Cobb,CA
2019-03-25,20:26:34,37.6348333,-119.0513333,-0.31,0.1,earthquake,Mammoth Lakes,CA
2019-03-25,20:26:07.220000,19.4055004,-155.2806702,0.21,1.76,earthquake,Volcano,Hawaii
2019-03-25,20:12:21.060000,37.6331667,-119.0496667,-0.55,0.26,earthquake,Mammoth Lakes,CA
2019-03-25,20:02:13.960000,38.8123333,-122.8208333,2.9,0.65,earthquake,The Geysers,CA
2019-03-25,19:55:23.190000,37.6343333,-119.051,0.05,2.11,earthquake,Mammoth Lakes,CA
2019-03-25,19:47:33.240000,37.6353333,-119.052,0.14,0.52,earthquake,Mammoth Lakes,CA
2019-03-25,19:20:26.960000,33.9746667,-116.8458333,18.58,1.49,earthquake,Banning,CA
2019-03-25,18:43:41.170000,38.8223333,-122.8053333,3.61,0.43,earthquake,The Geysers,CA
2019-03-25,18:28:44.720000,38.8358333,-122.7913333,1.86,0.7,earthquake,Cobb,CA
2019-03-25,17:08:05.770000,18.0305,-66.9918,15,1.81,earthquake,Liborio Negron Torres,Puerto Rico
2019-03-25,17:03:00.070000,33.8375,-117.475,-0.64,0.92,quarry blast,Home Gardens,CA
2019-03-25,16:58:35.930000,33.8716667,-117.7275,3.03,1.28,earthquake,Yorba Linda,CA
2019-03-25,16:58:24.861000,61.4595,-149.9118,32.6,1.5,earthquake,Big Lake,Alaska
2019-03-25,16:49:34.230000,38.8001667,-122.8225,2.27,0.25,earthquake,The Geysers,CA
2019-03-25,16:46:54.590000,33.2351667,-116.7736667,13.01,1,earthquake,Lake Henshaw,CA
2019-03-25,16:38:39.720000,34.3423333,-116.8478333,-1.42,1.21,quarry blast,Big Bear City,CA
2019-03-25,15:07:08.900000,38.8354988,-122.8188324,0.77,0.89,earthquake,Cobb,CA
2019-03-25,15:07:00.220000,38.831501,-122.8271637,0.7,0.56,earthquake,The Geysers,CA
2019-03-25,15:05:45.180000,38.8355,-122.8266667,0.46,1.22,earthquake,The Geysers,CA
2019-03-25,15:05:28.530000,38.8328333,-122.8275,1.25,0.83,earthquake,The Geysers,CA
2019-03-25,15:05:21.840000,38.833,-122.824,0.65,0.5,earthquake,The Geysers,CA
2019-03-25,15:04:42.900000,38.8371667,-122.8281667,-0.75,1.59,earthquake,The Geysers,CA
2019-03-25,15:00:50.240000,33.7136667,-116.8126667,15.58,0.94,earthquake,Valle Vista,CA
2019-03-25,14:43:39.908000,65.0684,-150.6404,17,1.1,earthquake,Manley Hot Springs,Alaska
2019-03-25,14:14:28.920000,33.6246667,-116.7065,11.06,0.12,earthquake,Anza,CA
2019-03-25,14:04:51.230000,34.1988333,-117.4855,7.94,0.37,earthquake,Lytle Creek,CA
2019-03-25,13:48:08.090000,34.0175,-117.2283333,17.17,2.01,earthquake,Loma Linda,CA
2019-03-25,13:37:48.120000,40.5675,-122.2565,15.06,1.78,earthquake,Palo Cedro,CA
2019-03-25,13:16:52.092000,39.5444,-120.0671,11.9,0.3,earthquake,Verdi,Nevada
2019-03-25,12:53:51.428000,39.2541,-120.1523,8.6,1.2,earthquake,Truckee,California
2019-03-25,12:42:55.850000,18.0366,-66.9705,12,1.64,earthquake,Liborio Negron Torres,Puerto Rico
2019-03-25,12:37:57.450000,37.632,-119.0461667,-1.58,0.21,earthquake,Mammoth Lakes,CA
2019-03-25,12:15:18.310000,34.155,-117.4133333,10.66,1.18,earthquake,Muscoy,CA
2019-03-25,11:31:39.400000,45.6851666666667,-121.811333333333,5.71,1.07,earthquake,Carson,Washington
2019-03-25,11:13:17.870000,45.8575,-111.3453333,-0.27,2.64,earthquake,Manhattan,Montana
2019-03-25,11:01:25.310000,35.617,-84.5291667,13.8,1.46,earthquake,Sweetwater,Tennessee
2019-03-25,10:39:09.380000,36.5545,-89.647,7.51,1.67,earthquake,Lilbourn,Missouri
2019-03-25,10:26:59.480000,37.6273333,-121.9366667,8.49,1.73,earthquake,Sunol,CA
2019-03-25,10:03:56.940000,33.9653333,-118.1688333,14.98,1.65,earthquake,Bell Gardens,CA
2019-03-25,10:02:15.740000,38.8055,-122.8248367,2.69,0.56,earthquake,The Geysers,CA
2019-03-25,10:01:06.930000,38.8043333,-122.819,2.3,1.64,earthquake,The Geysers,CA
2019-03-25,09:17:14.180000,38.7921677,-122.7283325,1.15,0.46,earthquake,The Geysers,CA
2019-03-25,08:55:21.560000,37.6351667,-119.0505,0.05,0.84,earthquake,Mammoth Lakes,CA
2019-03-25,08:27:11,38.8253326,-122.7959976,3.71,0.55,earthquake,Cobb,CA
2019-03-25,08:23:02.840000,42.1421667,-112.2848333,3.92,1.13,earthquake,Malad City,Idaho
2019-03-25,08:20:29.260000,42.139,-112.2828333,2.89,1.1,earthquake,Malad City,Idaho
2019-03-25,08:03:01.872000,61.521,-149.923,33.6,1.3,earthquake,Big Lake,Alaska
2019-03-25,07:50:46.540000,38.7586667,-122.7276667,2.5,1.56,earthquake,The Geysers,CA
2019-03-25,07:37:45.570000,17.9711,-67.021,23,1.95,earthquake,La Parguera,Puerto Rico
2019-03-25,07:14:35.940000,38.7921677,-122.748497,0.4,0.82,earthquake,The Geysers,CA
2019-03-25,07:04:29.820000,18.0118,-66.9773,17,2.73,earthquake,Liborio Negron Torres,Puerto Rico
2019-03-25,06:18:10.780000,37.7021667,-121.9386667,8.24,1.41,earthquake,Dublin,CA
2019-03-25,05:58:14.770000,17.9501,-66.1648,15,1.91,earthquake,Jobos,Puerto Rico
2019-03-25,05:50:47.810000,44.481,-110.7366667,3.25,0.79,earthquake,Old Faithful Geyser,Wyoming
2019-03-25,05:46:37.740000,37.8776667,-122.2521667,9.09,1.08,earthquake,Berkeley,CA
2019-03-25,05:29:15.910000,33.5843333,-116.741,15.24,0.77,earthquake,Anza,CA
2019-03-25,04:58:52.980000,35.122,-97.5832,5,2.8,earthquake,Blanchard,Oklahoma
2019-03-25,04:20:50.746000,61.456,-149.9793,41.3,1.4,earthquake,Big Lake,Alaska
2019-03-25,03:38:29.460000,37.3045,-97.9371667,5.47,1.64,earthquake,Harper,Kansas
2019-03-25,03:34:55.350000,33.6136667,-116.7206667,14.11,0.7,earthquake,Anza,CA
2019-03-25,03:24:59.750000,38.7576667,-122.7346667,1.28,0.22,earthquake,The Geysers,CA
2019-03-25,03:07:20.350000,33.6013333,-116.7406667,11.78,0.72,earthquake,Anza,CA
2019-03-25,02:56:39.810000,33.812,-117.7905,9.39,0.95,earthquake,Villa Park,CA
2019-03-25,02:54:09.440000,38.8143349,-122.8193359,2.34,0.74,earthquake,The Geysers,CA
2019-03-25,02:53:02.970000,9.9052,123.8972,10,4.6,earthquake,San Isidro,Philippines
2019-03-25,02:41:05.050000,19.4050007,-155.2811737,0.02,2.1,earthquake,Volcano,Hawaii
2019-03-25,02:33:45.120000,33.5985,-116.7375,11.56,0.4,earthquake,Anza,CA
2019-03-25,02:26:54.490000,33.5971667,-116.742,12.09,0.69,earthquake,Anza,CA
2019-03-25,01:58:37.110000,38.838665,-122.7836685,1.23,0.48,earthquake,Cobb,CA
2019-03-25,01:47:49.750000,37.6355,-119.051,-0.03,0.5,earthquake,Mammoth Lakes,CA
2019-03-25,01:47:07.430000,34.2373333,-117.4935,8.04,1.38,earthquake,Lytle Creek,CA
2019-03-25,01:46:46.470000,37.6355,-119.0505,0,0.99,earthquake,Mammoth Lakes,CA
2019-03-25,01:16:13.800000,61.5271,-149.9176,34,1.4,earthquake,Big Lake,Alaska
2019-03-25,01:14:41.680000,34.1143333,-117.4328333,7.1,0.76,earthquake,Fontana,CA
2019-03-25,01:10:45.010000,38.7560005,-122.697998,-0.37,0.97,earthquake,Anderson Springs,CA
2019-03-25,00:32:33.230000,38.8121667,-122.8315,2.19,0.28,earthquake,The Geysers,CA
2019-03-25,00:24:24.230000,33.4976667,-116.7898333,4.48,0.39,earthquake,Aguanga,CA
2019-03-25,00:07:02.700000,33.4851667,-116.7921667,4.03,0.91,earthquake,Aguanga,CA
2019-03-25,00:02:08.320000,38.8241667,-122.7855,1.43,0.04,earthquake,Cobb,CA
2019-03-24,23:54:09.500000,38.8071671,-122.8171692,2.3,1.02,earthquake,The Geysers,CA
2019-03-24,23:21:05.150000,38.8343315,-122.8106689,2.44,0.86,earthquake,Cobb,CA
2019-03-24,23:14:08.750000,37.6128333,-119.0146667,0.93,-0.19,earthquake,Mammoth Lakes,CA
2019-03-24,22:52:13.250000,37.6351667,-119.0498333,-0.15,0.12,earthquake,Mammoth Lakes,CA
2019-03-24,22:48:55.860000,38.8378334,-122.7948303,1.91,0.56,earthquake,Cobb,CA
2019-03-24,22:45:08.730000,34.231,-117.4941667,7.92,0.67,earthquake,Lytle Creek,CA
2019-03-24,22:37:49.620000,38.8358345,-122.795166,1.85,0.92,earthquake,Cobb,CA
2019-03-24,22:24:45.620000,46.614,-119.8465,6.45,0.53,earthquake,Desert Aire,Washington
2019-03-24,22:20:23.850000,37.6343333,-119.0473333,-0.44,0.26,earthquake,Mammoth Lakes,CA
2019-03-24,22:15:57.400000,19.413166,-155.2843323,-0.67,1.84,earthquake,Volcano,Hawaii
2019-03-24,21:28:56.540000,17.9573,-66.1596,15,1.87,earthquake,Jobos,Puerto Rico
2019-03-24,21:26:36.810000,38.8378334,-122.7818298,1.46,1.04,earthquake,Cobb,CA
2019-03-24,21:17:41.450000,51.9426,178.4829,89.25,4.6,earthquake,Little Sitkin Island,Alaska
2019-03-24,20:56:10.040000,38.7874985,-122.7666702,1.04,1.06,earthquake,The Geysers,CA
2019-03-24,20:49:38.670000,37.6355,-119.0506667,0.05,1.1,earthquake,Mammoth Lakes,CA
2019-03-24,20:26:03.080000,19.4091667,-155.2868333,0.12,1.63,earthquake,Volcano,Hawaii
2019-03-24,20:21:03.570000,34.2291667,-117.4888333,8.03,0.86,earthquake,Lytle Creek,CA
2019-03-24,20:17:09.290000,19.4036674,-155.281662,0.38,1.88,earthquake,Volcano,Hawaii
2019-03-24,20:12:44.076000,64.788,-147.5205,10.3,0.6,earthquake,Badger,Alaska
2019-03-24,19:58:31.410000,33.8343333,-116.2996667,6.45,0.82,earthquake,Thousand Palms,CA
2019-03-24,19:57:54.840000,33.4933333,-116.7838333,4.98,0.29,earthquake,Aguanga,CA
2019-03-24,19:56:23.950000,37.635,-119.0513333,0.06,0.54,earthquake,Mammoth Lakes,CA
2019-03-24,19:55:33.640000,37.635,-119.0513333,0.38,2.12,earthquake,Mammoth Lakes,CA
2019-03-24,19:54:49.190000,37.6345,-119.0501667,-0.18,1.54,earthquake,Mammoth Lakes,CA
2019-03-24,19:51:44.040000,38.7941667,-122.7696667,3.15,0.28,earthquake,The Geysers,CA
2019-03-24,19:45:56.450000,38.7583351,-122.7261658,1.04,1.12,earthquake,The Geysers,CA
2019-03-24,19:44:27.930000,38.8120003,-122.7959976,1.31,0.54,earthquake,The Geysers,CA
2019-03-24,19:32:52.430000,18.0716,-66.1536,9,2.2,earthquake,Cayey,Puerto Rico
2019-03-24,19:20:41.700000,38.786,-122.7316667,2.23,0.39,earthquake,The Geysers,CA
2019-03-24,19:08:29.310000,33.4855,-116.7905,4.38,0.82,earthquake,Aguanga,CA
2019-03-24,19:02:52.880000,19.4044991,-155.2826691,-0.37,1.83,earthquake,Volcano,Hawaii
2019-03-24,18:52:37.280000,38.7891655,-122.760498,1.08,0.56,earthquake,The Geysers,CA
2019-03-24,18:27:04.455000,37.4296,-118.4851,8.8,1.2,earthquake,Dixon Lane-Meadow Creek,California
2019-03-24,18:15:27.940000,38.8404999,-122.8280029,1.93,1.07,earthquake,Cobb,CA
2019-03-24,17:57:43.920000,38.8203316,-122.8256683,2.65,0.69,earthquake,The Geysers,CA
2019-03-24,17:20:32.910000,37.634,-119.0506667,-0.11,0.53,earthquake,Mammoth Lakes,CA
2019-03-24,17:17:08.320000,40.298,-124.3208333,8.48,1.83,earthquake,Petrolia,CA
2019-03-24,17:01:56.590000,19.4013329,-155.2814941,0.17,1.82,earthquake,Volcano,Hawaii
2019-03-24,16:35:14.270000,38.8345,-122.804,2.38,0.1,earthquake,Cobb,CA
2019-03-24,16:31:34.490000,33.2336667,-116.7696667,12.59,0.85,earthquake,Lake Henshaw,CA
2019-03-24,16:28:29.180000,34.2353333,-117.4965,8.27,1.04,earthquake,Lytle Creek,CA
2019-03-24,16:27:30.880000,38.8046684,-122.8206635,1.6,0.81,earthquake,The Geysers,CA
2019-03-24,16:21:45.527000,61.4855,-149.9646,31.9,1.6,earthquake,Big Lake,Alaska
2019-03-24,16:19:47.560000,12.3805,-86.8278,145.78,4.5,earthquake,Leon,Nicaragua
2019-03-24,16:06:57.180000,18.1496,-66.7233,21,1.71,earthquake,Adjuntas,Puerto Rico
2019-03-24,15:43:18.780000,34.3403333,-118.4498333,3.21,1.54,earthquake,Pacoima,CA
2019-03-24,15:40:34.910000,38.1263333,-122.4405,7.17,0.79,earthquake,Black Point-Green Point,CA
2019-03-24,15:09:34.840000,33.4895,-116.7846667,4.3,0.46,earthquake,Aguanga,CA
2019-03-24,14:23:09.470000,33.234,-116.7695,12.6,0.65,earthquake,Lake Henshaw,CA
2019-03-24,14:12:10.250000,37.6333333,-119.0491667,-0.46,0.11,earthquake,Mammoth Lakes,CA
2019-03-24,14:12:00.820000,19.3996658,-155.1543274,37.09,1.85,earthquake,Volcano,Hawaii
2019-03-24,14:03:43.570000,37.6346667,-119.0508333,-0.05,0.26,earthquake,Mammoth Lakes,CA
2019-03-24,14:01:57.360000,37.6343333,-119.0505,0.05,0.5,earthquake,Mammoth Lakes,CA
2019-03-24,14:00:54.580000,37.6343333,-119.0508333,0.04,1.89,earthquake,Mammoth Lakes,CA
2019-03-24,13:41:32.751000,61.5479,-149.958,32.9,1.5,earthquake,Big Lake,Alaska
2019-03-24,13:40:52.230000,34.0248333,-117.2175,13.43,1.31,earthquake,Redlands,CA
2019-03-24,12:28:23.180000,38.8035011,-122.8286667,1.98,0.56,earthquake,The Geysers,CA
2019-03-24,12:26:20.030000,38.8111649,-122.8228302,2.04,0.56,earthquake,The Geysers,CA
2019-03-24,12:13:49.440000,38.8113327,-122.8225021,2.35,0.88,earthquake,The Geysers,CA
2019-03-24,11:48:28.630000,38.8188324,-122.760498,1.17,0.23,earthquake,Cobb,CA
2019-03-24,11:39:57.780000,30.973,-87.232,5,2.7,earthquake,Century,Florida
2019-03-24,11:39:12.482000,61.4997,-150.1268,44.1,1.4,earthquake,Big Lake,Alaska
2019-03-24,11:37:32.980000,33.258,-116.0153333,5.55,1.08,earthquake,Salton City,CA
2019-03-24,10:30:31.850000,39.5595,-120.0294,8.4,0.4,earthquake,Verdi,Nevada
2019-03-24,10:28:45.060000,33.232,-116.7721667,12.9,0.92,earthquake,Lake Henshaw,CA
2019-03-24,10:26:03.710000,38.7729988,-122.7456665,1.99,0.63,earthquake,The Geysers,CA
2019-03-24,10:24:46.448000,61.5023,-149.8969,38.6,1.7,earthquake,Big Lake,Alaska
2019-03-24,10:19:20.080000,33.6825,-116.6843333,15.06,0.45,earthquake,Idyllwild,CA
2019-03-24,10:17:37.330000,38.7840004,-122.7235031,1.27,0.94,earthquake,Anderson Springs,CA
2019-03-24,10:05:20.090000,19.4041672,-155.2896729,0.32,1.72,earthquake,Volcano,Hawaii
2019-03-24,09:54:17.269000,62.1136,-145.5676,21.4,1.7,earthquake,Glennallen,Alaska
2019-03-24,09:49:50.070000,38.8348351,-122.8028336,1.98,1.13,earthquake,Cobb,CA
2019-03-24,09:41:42.850000,33.2338333,-116.7691667,12.39,0.64,earthquake,Lake Henshaw,CA
2019-03-24,09:28:21.534000,61.4517,-144.4189,38.3,1.5,earthquake,Chitina,Alaska
2019-03-24,08:49:12.870000,33.487,-116.7881667,4.61,0.34,earthquake,Aguanga,CA
2019-03-24,08:33:11.180000,38.7931667,-122.7861667,4.17,0.36,earthquake,The Geysers,CA
2019-03-24,08:11:43.550000,38.8163333,-122.8236667,1.91,1.52,earthquake,The Geysers,CA
2019-03-24,08:08:44.140000,18.2348,-66.9441,17,2.71,earthquake,Las Marias,Puerto Rico
2019-03-24,07:42:44.940000,38.8359985,-122.7863312,1.6,0.95,earthquake,Cobb,CA
2019-03-24,07:40:36.320000,38.8335,-122.7846667,2.1,1.97,earthquake,Cobb,CA
2019-03-24,07:40:33.420000,38.8343333,-122.7856667,1.72,0.66,earthquake,Cobb,CA
2019-03-24,07:37:24.700000,38.8351669,-122.7860031,1.59,0.63,earthquake,Cobb,CA
2019-03-24,07:23:42.940000,33.8171667,-116.9516667,11.43,0.92,earthquake,San Jacinto,CA
2019-03-24,07:09:10.670000,40.467,-111.9421667,8.14,1.22,earthquake,Bluffdale,Utah
2019-03-24,07:00:38.140000,45.8646667,-111.3633333,7.42,2.19,earthquake,Manhattan,Montana
2019-03-24,06:51:20.970000,33.2321667,-116.7745,11.65,2.23,earthquake,Lake Henshaw,CA
2019-03-24,06:46:47.260000,38.7946663,-122.7578354,0.2,0.68,earthquake,The Geysers,CA
2019-03-24,06:44:24.880000,38.8064995,-122.8193359,2.54,0.43,earthquake,The Geysers,CA
2019-03-24,06:35:48.200000,38.8061676,-122.8236694,1.79,0.88,earthquake,The Geysers,CA
2019-03-24,06:30:11,34.238,-117.4926667,8.05,1.8,earthquake,Lytle Creek,CA
2019-03-24,06:07:28.460000,38.8233337,-122.8003311,1.28,0.98,earthquake,The Geysers,CA
2019-03-24,06:06:22.220000,33.236,-116.7658333,13.23,0.71,earthquake,Lake Henshaw,CA
2019-03-24,06:03:00.900000,37.7388333,-122.1663333,8.71,1.71,earthquake,San Leandro,CA
2019-03-24,05:49:10.140000,33.9246667,-116.76,9.19,0.94,earthquake,Cabazon,CA
2019-03-24,05:41:27.250000,33.2323333,-116.7785,11.39,2.98,earthquake,Lake Henshaw,CA
2019-03-24,05:26:22.416000,61.5257,-149.9284,47.2,1.2,earthquake,Big Lake,Alaska
2019-03-24,04:49:36.550000,37.6323333,-119.0486667,-0.67,0.19,earthquake,Mammoth Lakes,CA
2019-03-24,04:44:00.580000,33.4833333,-116.7875,5.42,0.48,earthquake,Aguanga,CA
2019-03-24,04:22:34.080000,38.7576667,-122.7225,1.99,0.13,earthquake,Anderson Springs,CA
2019-03-24,03:54:48.640000,33.4968333,-116.7911667,4.29,0.77,earthquake,Aguanga,CA
2019-03-24,03:50:25.070000,39.6279,-119.9862,8,0.4,earthquake,Cold Springs,Nevada
2019-03-24,03:27:55.070000,19.416,-155.3141667,2.59,2.1,earthquake,Volcano,Hawaii
2019-03-24,03:17:28.150000,37.6338333,-119.0501667,-0.08,0.54,earthquake,Mammoth Lakes,CA
2019-03-24,03:08:40.070000,34.174,-117.3423333,8.57,1,earthquake,Muscoy,CA
2019-03-24,02:59:18.440000,40.469,-111.935,7.89,1.12,earthquake,Bluffdale,Utah
2019-03-24,02:33:04.130000,18.0891,-66.1446,8,1.61,earthquake,Cayey,Puerto Rico
2019-03-24,02:28:09.660000,38.838665,-122.8174973,0.4,0.57,earthquake,Cobb,CA
2019-03-24,02:14:53.460000,38.809,-122.8283333,1.91,0.26,earthquake,The Geysers,CA
2019-03-24,02:12:23.120000,38.8305,-122.8095,2.27,0.27,earthquake,The Geysers,CA
2019-03-24,01:52:39.878000,61.5111,-149.9209,31.8,1.3,earthquake,Big Lake,Alaska
2019-03-24,01:52:23.860000,48.9981666666667,-122.342833333333,6.34,2.16,earthquake,Sumas,Washington
2019-03-24,01:48:12.518000,61.5215,-149.9209,33.6,1.6,earthquake,Big Lake,Alaska
2019-03-24,01:45:40.940000,33.1061667,-116.5248333,10.5,0.68,earthquake,Julian,CA
2019-03-24,01:40:29.630000,17.9198,-66.0853,12,2.18,earthquake,Arroyo,Puerto Rico
2019-03-24,01:27:32.980000,37.6328333,-119.0471667,-1.46,-0.22,earthquake,Mammoth Lakes,CA
2019-03-24,01:23:44.030000,37.6321667,-119.0498333,-1.02,0.1,earthquake,Mammoth Lakes,CA
2019-03-24,01:22:45.070000,33.7068333,-116.7278333,16.3,0.68,earthquake,Idyllwild,CA
2019-03-24,01:17:35.679000,61.5127,-149.907,33.9,1.5,earthquake,Big Lake,Alaska
2019-03-24,01:11:41.460000,37.6336667,-119.047,-1.63,0.23,earthquake,Mammoth Lakes,CA
2019-03-24,01:11:37.400000,37.6331667,-119.0465,-2.42,0.49,earthquake,Mammoth Lakes,CA
2019-03-24,01:11:03.670000,37.6325,-119.0473333,-0.46,1.63,earthquake,Mammoth Lakes,CA
2019-03-24,01:09:19.510000,38.7843333,-122.7626667,3.13,1.77,earthquake,The Geysers,CA
2019-03-24,01:02:59.970000,37.6335,-119.0455,-0.72,1.86,earthquake,Mammoth Lakes,CA
2019-03-24,00:58:33.450000,37.6328333,-119.0468333,-1.81,0.1,earthquake,Mammoth Lakes,CA
2019-03-24,00:58:19.650000,37.633,-119.0476667,-0.92,0.12,earthquake,Mammoth Lakes,CA
2019-03-24,00:57:30.560000,37.6333333,-119.0448333,0.66,-0.02,earthquake,Mammoth Lakes,CA
2019-03-24,00:57:14.460000,37.6336667,-119.0453333,-0.8,0.12,earthquake,Mammoth Lakes,CA
2019-03-24,00:48:02.420000,38.8288345,-122.8111649,0.96,0.56,earthquake,The Geysers,CA
2019-03-24,00:45:18.310000,38.8031654,-122.8268356,3.27,1.05,earthquake,The Geysers,CA
2019-03-24,00:20:05.300000,38.8101654,-122.819664,2.65,0.68,earthquake,The Geysers,CA
2019-03-23,23:44:21.520000,33.4928333,-116.7883333,6.63,0.73,earthquake,Aguanga,CA
2019-03-23,23:40:38.960000,38.8135,-122.8291667,1.44,0.26,earthquake,The Geysers,CA
2019-03-23,23:22:53,37.6336667,-119.048,-0.65,0.11,earthquake,Mammoth Lakes,CA
2019-03-23,23:21:58.770000,37.6338333,-119.0453333,-1.25,0.17,earthquake,Mammoth Lakes,CA
2019-03-23,23:13:17.500000,38.8388329,-122.8048325,1.47,1.03,earthquake,Cobb,CA
2019-03-23,23:12:13.560000,18.3275,-67.1606,20,2.05,earthquake,Luyando,Puerto Rico
